N	Percentage	TR	Threshold	Filter
27741	0.9276065003678192	0.5094264806603943	0.949	Certainty
27739	0.9275396241556878	0.5094271603158008	0.9492	Certainty
27738	0.9275061860496221	0.509409474367294	0.9494	Certainty
27737	0.9274727479435565	0.5094278400692216	0.9495	Certainty
27734	0.9273724336253595	0.5094468882959544	0.9496	Certainty
27730	0.9272386812010968	0.5094121889650198	0.9498	Certainty
27727	0.9271383668828997	0.5094312403072817	0.95	Certainty
27725	0.9270714906707684	0.5094319206492336	0.9501	Certainty
27724	0.9270380525647027	0.5094502957726158	0.9502	Certainty
27723	0.927004614458637	0.5094326010893482	0.9503	Certainty
27719	0.9268708620343744	0.5093978859266207	0.9505	Certainty
27716	0.9267705477161774	0.5093808630393997	0.9506	Certainty
27714	0.926703671504046	0.5093815400158764	0.9507	Certainty
27712	0.9266367952919147	0.5094183025404158	0.9508	Certainty
27711	0.926603357185849	0.5094005990400924	0.951	Certainty
27708	0.926503042867652	0.5094196621914249	0.9511	Certainty
27704	0.9263692904433893	0.5094210222350564	0.9512	Certainty
27701	0.9262689761251923	0.5093678928558536	0.9513	Certainty
27697	0.9261352237009296	0.509333140773369	0.9514	Certainty
27693	0.9260014712766669	0.5092983786516448	0.9515	Certainty
27687	0.9258008426402728	0.5093003936865677	0.9517	Certainty
27686	0.9257674045342071	0.5092826699414866	0.9519	Certainty
27682	0.9256336521099445	0.509284011270862	0.952	Certainty
27679	0.9255333377917475	0.5093392102315835	0.9521	Certainty
27677	0.9254664615796161	0.5093398851031542	0.9522	Certainty
27675	0.9253995853674848	0.5093766937669376	0.9523	Certainty
27674	0.9253661472614191	0.5093589650935897	0.9525	Certainty
27672	0.9252992710492878	0.5093235039028621	0.9526	Certainty
27671	0.9252658329432221	0.5093057713852047	0.9527	Certainty
27669	0.9251989567310908	0.5093064440348405	0.9528	Certainty
27667	0.9251320805189595	0.5093071167817255	0.9529	Certainty
27666	0.9250986424128937	0.5092893804669992	0.9533	Certainty
27664	0.9250317662007624	0.5092539039907461	0.9534	Certainty
27663	0.9249983280946967	0.5092361638289412	0.9536	Certainty
27659	0.924864575670434	0.5092013449510105	0.9537	Certainty
27657	0.9247976994583027	0.5092020103409625	0.9538	Certainty
27652	0.9246305089279743	0.5092217561116736	0.9539	Certainty
27650	0.924563632715843	0.5092585895117541	0.954	Certainty
27648	0.9244967565037117	0.5092592592592593	0.9541	Certainty
27645	0.9243964421855146	0.5092060047024779	0.9542	Certainty
27643	0.9243295659733832	0.5092066707665593	0.9543	Certainty
27641	0.9242626897612519	0.5091711587858616	0.9544	Certainty
27640	0.9242292516551862	0.5091534008683068	0.9545	Certainty
27637	0.9241289373369892	0.5091363027825018	0.9547	Certainty
27636	0.9240954992309236	0.5091547257200753	0.9548	Certainty
27633	0.9239951849127266	0.5091738139181413	0.9549	Certainty
27631	0.9239283087005952	0.5091744779414425	0.955	Certainty
27628	0.9238279943823982	0.5091573765744897	0.9551	Certainty
27627	0.9237945562763326	0.5091396098020052	0.9553	Certainty
27624	0.9236942419581355	0.5091587025774689	0.9555	Certainty
27622	0.9236273657460041	0.5091593657229745	0.9556	Certainty
27617	0.9234601752156758	0.5091791287974798	0.9557	Certainty
27616	0.9234267371096101	0.5091613557358053	0.9558	Certainty
27615	0.9233932990035444	0.50917979359044	0.9561	Certainty
27614	0.9233598608974788	0.5091982327804737	0.9562	Certainty
27612	0.9232929846853474	0.5091626828914965	0.9563	Certainty
27610	0.9232261084732161	0.5091995653748642	0.9564	Certainty
27607	0.923125794155019	0.5091824537255044	0.9566	Certainty
27603	0.9229920417307563	0.509183784371264	0.9567	Certainty
27599	0.9228582893064937	0.5092213485995869	0.9568	Certainty
27597	0.9227914130943623	0.509185781063159	0.9569	Certainty
27589	0.922523908245837	0.5090797056797999	0.9571	Certainty
27586	0.92242359392764	0.5090263176973827	0.9573	Certainty
27585	0.9223901558215742	0.5090085191227116	0.9574	Certainty
27583	0.9223232796094429	0.5090091723162817	0.9575	Certainty
27582	0.9222898415033772	0.5090276267130738	0.9576	Certainty
27578	0.9221560890791145	0.508992675320908	0.9577	Certainty
27575	0.9220557747609175	0.5090480507706255	0.9578	Certainty
27574	0.9220223366548519	0.5090302458838036	0.9579	Certainty
27572	0.9219554604427205	0.5089946322356014	0.958	Certainty
27569	0.9218551461245235	0.5090137473248939	0.9581	Certainty
27568	0.9218217080184579	0.5089959373186302	0.9582	Certainty
27562	0.9216210793820638	0.5089978956534359	0.9583	Certainty
27561	0.9215876412759981	0.509016363702333	0.9584	Certainty
27560	0.9215542031699324	0.5090348330914368	0.9585	Certainty
27558	0.9214873269578011	0.5090717758908484	0.9586	Certainty
27555	0.9213870126396041	0.509090909090909	0.9587	Certainty
27551	0.9212532602153414	0.5090922289572066	0.9588	Certainty
27550	0.9212198221092758	0.5090744101633394	0.9591	Certainty
27548	0.9211529458971444	0.5090750689705241	0.9593	Certainty
27545	0.9210526315789473	0.5090579052459612	0.9594	Certainty
27542	0.9209523172607503	0.5090770459661608	0.9595	Certainty
27540	0.920885441048619	0.5090777051561365	0.9596	Certainty
27537	0.920785126730422	0.5090242219559139	0.9597	Certainty
27532	0.9206179362000936	0.5090077001307569	0.9598	Certainty
27526	0.9204173075636995	0.509082322168132	0.9599	Certainty
27525	0.920383869457634	0.5091008174386921	0.96	Certainty
27518	0.9201498027151742	0.5091576422705139	0.9601	Certainty
27517	0.9201163646091085	0.509176145655413	0.9602	Certainty
27513	0.9199826121848459	0.5091411332824483	0.9603	Certainty
27509	0.9198488597605832	0.5091788142062598	0.9604	Certainty
27507	0.9197819835484519	0.5091431272039845	0.9605	Certainty
27504	0.9196816692302549	0.5090895869691682	0.9607	Certainty
27502	0.9196147930181234	0.5090902479819649	0.9609	Certainty
27499	0.9195144786999264	0.5090730572020801	0.961	Certainty
27496	0.9194141643817294	0.5091286005237126	0.9611	Certainty
27492	0.9192804119574667	0.5091663029244872	0.9613	Certainty
27488	0.9191466595332041	0.5090948777648429	0.9615	Certainty
27486	0.9190797833210727	0.5090955395474059	0.9617	Certainty
27483	0.9189794690028756	0.5091147254666522	0.9618	Certainty
27482	0.91894603089681	0.5090968634014992	0.9619	Certainty
27481	0.9189125927907443	0.5090790000363887	0.962	Certainty
27480	0.9188791546846786	0.509061135371179	0.9621	Certainty
27479	0.918845716578613	0.509079660831908	0.9622	Certainty
27477	0.9187788403664816	0.5090439276485789	0.9623	Certainty
27467	0.918444459305825	0.5090108129755707	0.9624	Certainty
27466	0.9184110211997593	0.508992936721765	0.9625	Certainty
27462	0.9182772687754965	0.5089578326414682	0.9626	Certainty
27460	0.9182103925633652	0.5089220684632192	0.9627	Certainty
27451	0.9179094496087742	0.5089432078977086	0.9628	Certainty
27450	0.9178760115027085	0.5089253187613844	0.9631	Certainty
27444	0.9176753828663144	0.5088908322401983	0.9633	Certainty
27441	0.9175750685481174	0.5088735833242228	0.9634	Certainty
27440	0.9175416304420517	0.5088556851311954	0.9635	Certainty
27437	0.9174413161238547	0.5088384298574917	0.9637	Certainty
27430	0.9172072493813951	0.5088224571636893	0.9638	Certainty
27429	0.9171738112753294	0.5088045499289073	0.9639	Certainty
27427	0.9171069350631981	0.508805191964123	0.9642	Certainty
27425	0.9170400588510667	0.5088422971741112	0.9643	Certainty
27422	0.9169397445328696	0.5088250309970097	0.9644	Certainty
27420	0.9168728683207383	0.5088256746900073	0.9645	Certainty
27415	0.9167056777904099	0.5088090461426227	0.9646	Certainty
27410	0.9165384872600816	0.5088288945640277	0.9647	Certainty
27408	0.9164716110479503	0.5088660245183888	0.9649	Certainty
27407	0.9164381729418846	0.5088481044988507	0.965	Certainty
27406	0.9164047348358189	0.5088301831715683	0.9651	Certainty
27403	0.9163044205176218	0.5088129036966755	0.9652	Certainty
27401	0.9162375443054905	0.5087770519324112	0.9654	Certainty
27399	0.9161706680933592	0.5087411949341217	0.9655	Certainty
27398	0.9161372299872935	0.5087232644718592	0.9658	Certainty
27396	0.9160703537751622	0.5087239012994598	0.9659	Certainty
27395	0.9160369156690965	0.50870596824238	0.9663	Certainty
27391	0.9159031632448338	0.5087072396042496	0.9664	Certainty
27389	0.9158362870327025	0.5087078754244405	0.9665	Certainty
27386	0.9157359727145055	0.5086905718250201	0.9666	Certainty
27383	0.9156356583963084	0.5087463024504254	0.9667	Certainty
27382	0.9156022202902427	0.5087648820392959	0.9668	Certainty
27381	0.9155687821841771	0.5087469413096672	0.9669	Certainty
27379	0.9155019059720457	0.5087110559187699	0.967	Certainty
27376	0.9154015916538487	0.5087668030391583	0.9671	Certainty
27375	0.915368153547783	0.5087853881278539	0.9672	Certainty
27369	0.915167524911389	0.5087873141145092	0.9673	Certainty
27368	0.9151340868053234	0.5087693656825489	0.9674	Certainty
27361	0.9149000200628636	0.5087533350389241	0.9675	Certainty
27356	0.9147328295325353	0.5087001023541453	0.9676	Certainty
27353	0.9146325152143383	0.508682777026286	0.9677	Certainty
27351	0.9145656390022069	0.5087199736755512	0.9679	Certainty
27349	0.9144987627900756	0.5087206113569052	0.968	Certainty
27347	0.9144318865779443	0.5087212491315318	0.9681	Certainty
27345	0.9143650103658129	0.5087218869994514	0.9682	Certainty
27343	0.9142981341536816	0.5087225249606846	0.9683	Certainty
27336	0.9140640674112218	0.5087430494585894	0.9684	Certainty
27331	0.9138968768808935	0.5086897661995536	0.9685	Certainty
27321	0.9135624958202367	0.5087295486988032	0.9686	Certainty
27313	0.9132949909717114	0.5086588803866291	0.9687	Certainty
27311	0.91322811475958	0.5086595144813445	0.9688	Certainty
27307	0.9130943623353174	0.5086974035961475	0.9689	Certainty
27305	0.913027486123186	0.5086614173228347	0.969	Certainty
27302	0.912927171804989	0.5086806827338657	0.9691	Certainty
27299	0.9128268574867919	0.5086999523792081	0.9692	Certainty
27298	0.9127934193807262	0.5086819547219577	0.9693	Certainty
27297	0.9127599812746606	0.5086639557460527	0.9694	Certainty
27295	0.9126931050625292	0.5086645905843561	0.9695	Certainty
27293	0.9126262288503979	0.508628586084344	0.9697	Certainty
27287	0.9124256002140039	0.5085938358925496	0.9698	Certainty
27282	0.9122584096836756	0.5086503921999853	0.9699	Certainty
27277	0.9120912191533471	0.5086336473952414	0.9701	Certainty
27273	0.9119574667290845	0.5086715799508672	0.9702	Certainty
27268	0.9117902761987561	0.5087281795511222	0.9703	Certainty
27263	0.9116230856684278	0.5087481201628581	0.9704	Certainty
27260	0.9115227713502307	0.5087674247982392	0.9705	Certainty
27255	0.9113555808199023	0.5087873784626674	0.9706	Certainty
27251	0.9112218283956397	0.5087886683057502	0.9708	Certainty
27247	0.911088075971377	0.5087532572393291	0.9709	Certainty
27245	0.9110211997592457	0.5087538997981281	0.971	Certainty
27240	0.9108540092289172	0.5087738619676946	0.9711	Certainty
27237	0.9107536949107202	0.5087564709769798	0.9712	Certainty
27235	0.9106868186985889	0.5087571140077106	0.9713	Certainty
27231	0.9105530662743262	0.5087216774999082	0.9714	Certainty
27227	0.9104193138500636	0.508686230579939	0.9715	Certainty
27220	0.9101852471076038	0.5087068332108744	0.9716	Certainty
27214	0.9099846184712098	0.5087087528477989	0.9717	Certainty
27210	0.9098508660469471	0.5086365306872473	0.9718	Certainty
27205	0.9096836755166188	0.5087300128652821	0.9719	Certainty
27198	0.909449608774159	0.5087506434296639	0.972	Certainty
27196	0.9093827325620277	0.5087880570672157	0.9721	Certainty
27190	0.9091821039256337	0.5087164398675984	0.9722	Certainty
27188	0.9091152277135023	0.5087170810651758	0.9723	Certainty
27183	0.908948037183174	0.5087370783210095	0.9724	Certainty
27179	0.9088142847589112	0.5086647779535671	0.9725	Certainty
27174	0.9086470942285829	0.5086479723264885	0.9726	Certainty
27171	0.9085467799103859	0.5086305251923006	0.9727	Certainty
27167	0.9084130274861232	0.508594986564582	0.9728	Certainty
27159	0.9081455226375978	0.508597518318053	0.9729	Certainty
27157	0.9080786464254664	0.5086349744080716	0.973	Certainty
27154	0.9079783321072694	0.5086911688885616	0.9731	Certainty
27149	0.9078111415769411	0.5087111864157059	0.9732	Certainty
27141	0.9075436367284156	0.5086769094727533	0.9733	Certainty
27138	0.9074433224102186	0.5086962930208564	0.9734	Certainty
27132	0.9072426937738246	0.5086982161285567	0.9735	Certainty
27129	0.9071423794556276	0.5087176084632681	0.9736	Certainty
27124	0.9069751889252993	0.5087376493142605	0.9737	Certainty
27120	0.9068414365010365	0.5087389380530973	0.9738	Certainty
27118	0.9067745602889052	0.5087764584408879	0.9739	Certainty
27117	0.9067411221828395	0.5087583434745732	0.974	Certainty
27107	0.9064067411221829	0.5089460287010735	0.9741	Certainty
27103	0.9062729886979202	0.5089104527174113	0.9742	Certainty
27097	0.9060723600615261	0.5088386168210502	0.9743	Certainty
27093	0.9059386076372634	0.5088399217510058	0.9744	Certainty
27087	0.9057379790008694	0.5088787979473548	0.9745	Certainty
27085	0.9056711027887381	0.5088794535720879	0.9747	Certainty
27081	0.9055373503644754	0.5089176913703335	0.9748	Certainty
27076	0.905370159834147	0.5089008716206235	0.9749	Certainty
27073	0.90526984551595	0.5089203265245816	0.975	Certainty
27069	0.9051360930916873	0.5088847020577044	0.9751	Certainty
27067	0.905069216879556	0.5088484131968818	0.9752	Certainty
27061	0.9048685882431619	0.5088503750785263	0.9753	Certainty
27054	0.9046345215007022	0.5088711465956975	0.9755	Certainty
27052	0.9045676452885708	0.508871802454532	0.9756	Certainty
27050	0.9045007690764395	0.5088724584103512	0.9757	Certainty
27044	0.9043001404400455	0.508837450081349	0.9758	Certainty
27043	0.9042667023339798	0.5088192878009097	0.9759	Certainty
27041	0.9041998261218485	0.508819940090973	0.976	Certainty
27038	0.9040995118036514	0.5087654412308603	0.9761	Certainty
27033	0.9039323212733231	0.5087485665667887	0.9762	Certainty
27027	0.9037316926369291	0.5087875087875088	0.9763	Certainty
27025	0.9036648164247977	0.5087881591119334	0.9764	Certainty
27022	0.9035645021066007	0.5088076382207091	0.9765	Certainty
27021	0.903531064000535	0.5088264683024314	0.9766	Certainty
27018	0.9034307496823379	0.5088089421866904	0.9767	Certainty
27016	0.9033638734702066	0.5088095943144804	0.9768	Certainty
27014	0.9032969972580753	0.5088102465388317	0.9769	Certainty
27009	0.9031298067277469	0.5087933651745714	0.977	Certainty
27007	0.9030629305156156	0.5087940163661273	0.9771	Certainty
27002	0.9028957399852873	0.5087771276201762	0.9772	Certainty
26994	0.9026282351367618	0.5087797288286285	0.9773	Certainty
26985	0.9023272921821708	0.5088011858439874	0.9774	Certainty
26975	0.901992911121514	0.5087673772011121	0.9775	Certainty
26973	0.9019260349093827	0.508805101397694	0.9776	Certainty
26963	0.901591653848726	0.5087712791603308	0.9777	Certainty
26960	0.901491339530529	0.5087908011869436	0.9778	Certainty
26954	0.9012907108941349	0.5088298582770646	0.9779	Certainty
26950	0.9011569584698723	0.5088311688311689	0.978	Certainty
26945	0.9009897679395439	0.5088513638894043	0.9781	Certainty
26943	0.9009228917274126	0.5088520209330809	0.9782	Certainty
26937	0.9007222630910185	0.5088539926495156	0.9783	Certainty
26929	0.9004547582424931	0.5088937576590293	0.9784	Certainty
26927	0.9003878820303618	0.5088944182419133	0.9785	Certainty
26922	0.9002206915000335	0.5088774979570612	0.9786	Certainty
26920	0.9001538152879021	0.5089153046062407	0.9787	Certainty
26915	0.8999866247575737	0.5088983838008545	0.9788	Certainty
26912	0.8998863104393767	0.5088807966706302	0.9789	Certainty
26911	0.899852872333311	0.5088625469139014	0.979	Certainty
26903	0.8995853674847857	0.5088651823216742	0.9791	Certainty
26898	0.8994181769544572	0.5088482415049446	0.9793	Certainty
26888	0.8990837958938006	0.5088887235941684	0.9794	Certainty
26884	0.8989500434695379	0.5088528492783811	0.9795	Certainty
26882	0.8988831672574066	0.5088163083103936	0.9796	Certainty
26878	0.8987494148331439	0.5088176203586576	0.9797	Certainty
26876	0.89868253862101255	0.5087810686114005	0.9798	Certainty
26870	0.8984819099846185	0.5087830294008188	0.9799	Certainty
26868	0.8984150337724871	0.5087464641953253	0.98	Certainty
26866	0.8983481575603558	0.5087471153130351	0.9801	Certainty
26864	0.8982812813482245	0.508747766527695	0.9802	Certainty
26860	0.8981475289239618	0.5088235294117647	0.9803	Certainty
26857	0.8980472146057648	0.5087686636631046	0.9804	Certainty
26852	0.8978800240754363	0.508714434678981	0.9805	Certainty
26846	0.8976793954390423	0.5086791328317067	0.9806	Certainty
26837	0.89737845248445125	0.5086634124529568	0.9807	Certainty
26832	0.8972112619541229	0.5086836612999404	0.9808	Certainty
26825	0.8969771952116632	0.5087418452935695	0.9809	Certainty
26820	0.8968100046813349	0.508724832214765	0.981	Certainty
26817	0.8967096903631379	0.5087444531453928	0.9811	Certainty
26815	0.8966428141510064	0.5087823979116166	0.9812	Certainty
26809	0.8964421855146124	0.50874706255362	0.9813	Certainty
26805	0.8963084330903498	0.5087856743144936	0.9814	Certainty
26801	0.8961746806660871	0.5088242976008358	0.9815	Certainty
26797	0.8960409282418244	0.5087882971974474	0.9816	Certainty
26791	0.8958402996054303	0.5089022432906574	0.9817	Certainty
26782	0.8955393566508393	0.5088492270928235	0.9818	Certainty
26776	0.8953387280144453	0.5087765162832387	0.9819	Certainty
26773	0.8952384136962482	0.5087588241885481	0.982	Certainty
26770	0.8951380993780512	0.5087784833769144	0.9821	Certainty
26765	0.8949709088477229	0.5087614421819541	0.9822	Certainty
26763	0.8949040326355915	0.5087247319059897	0.9823	Certainty
26760	0.8948037183173945	0.5087070254110613	0.9824	Certainty
26753	0.8945696515749348	0.5086906141367323	0.9825	Certainty
26747	0.8943690229385408	0.5086925636519983	0.9826	Certainty
26735	0.8939677656657526	0.5085468487002057	0.9827	Certainty
26728	0.893733698923293	0.5085303801257108	0.9828	Certainty
26724	0.8935999464990303	0.5084942373896123	0.9829	Certainty
26716	0.893332441650505	0.5085716424614464	0.983	Certainty
26710	0.8931318130141109	0.5084986896293523	0.9831	Certainty
26701	0.8928308700595198	0.5084828283584885	0.9832	Certainty
26690	0.8924630508927974	0.5085050580741851	0.9833	Certainty
26676	0.8919949174078781	0.5084345479082322	0.9834	Certainty
26673	0.891894603089681	0.5084167510216323	0.9835	Certainty
26667	0.891693974453287	0.5083436457044287	0.9836	Certainty
26659	0.8914264696047616	0.508308638733636	0.9837	Certainty
26657	0.8913595933926303	0.5083467757061935	0.9838	Certainty
26654	0.8912592790744333	0.5083289562542208	0.9839	Certainty
26647	0.8910252123319735	0.5082748527038691	0.984	Certainty
26638	0.8907242693773825	0.5082213379382836	0.9841	Certainty
26630	0.8904567645288571	0.5081111528351483	0.9842	Certainty
26625	0.8902895739985287	0.508056338028169	0.9843	Certainty
26613	0.8898883167257406	0.5079848194491414	0.9844	Certainty
26599	0.8894201832408213	0.5079138313470432	0.9845	Certainty
26589	0.8890858021801645	0.5079168077024333	0.9846	Certainty
26579	0.8887514211195078	0.5079197862974528	0.9847	Certainty
26566	0.888316725740654	0.5078295565760746	0.9848	Certainty
26559	0.8880826589981944	0.5077374901163447	0.9849	Certainty
26555	0.8879489065739317	0.507776313311994	0.985	Certainty
26546	0.8876479636193406	0.507797784977021	0.9851	Certainty
26541	0.8874807730890122	0.5077804152066614	0.9852	Certainty
26530	0.8871129539222898	0.5078024877497173	0.9853	Certainty
26523	0.8868788871798301	0.5078233985597406	0.9854	Certainty
26510	0.8864441918009764	0.5076574877404753	0.9855	Certainty
26502	0.886176686952451	0.5075466002565844	0.9856	Certainty
26495	0.8859426202099913	0.507491979618796	0.9857	Certainty
26483	0.8855413629372032	0.5074953743911188	0.9858	Certainty
26470	0.8851066675583495	0.5073668303740083	0.9859	Certainty
26457	0.8846719721794958	0.5072759572135919	0.986	Certainty
26452	0.8845047816491673	0.5072962346892484	0.9861	Certainty
26446	0.8843041530127733	0.5072978900400816	0.9862	Certainty
26436	0.8839697719521167	0.5073763050385838	0.9863	Certainty
26429	0.8837357052096569	0.5072836656702864	0.9864	Certainty
26425	0.8836019527853942	0.5072469252601703	0.9865	Certainty
26415	0.8832675717247375	0.5072118114707552	0.9866	Certainty
26410	0.8831003811944091	0.5071942446043165	0.9867	Certainty
26403	0.8828663144519494	0.5071393402264894	0.9868	Certainty
26390	0.8824316190730958	0.5069723380068207	0.9869	Certainty
26373	0.8818631712699793	0.506919956015622	0.987	Certainty
26361	0.8814619139971912	0.5069231061037138	0.9871	Certainty
26357	0.8813281615729285	0.5069620973555412	0.9872	Certainty
26349	0.8810606567244031	0.5070021632699533	0.9873	Certainty
26340	0.8807597137698121	0.5068716780561883	0.98740000000000006	Certainty
26323	0.8801912659666956	0.5068191315579531	0.9875	Certainty
26305	0.8795893800575135	0.5068237977570804	0.9876	Certainty
26298	0.8793553133150538	0.5068066012624535	0.9877	Certainty
26285	0.8789206179362001	0.5068289899182044	0.9878	Certainty
26272	0.8784859225573464	0.5066991473812423	0.9879	Certainty
26263	0.8781849796027553	0.5067585576666793	0.988	Certainty
26258	0.8780177890724269	0.5067027191713002	0.9881	Certainty
26247	0.8776499699057045	0.5068007772316836	0.9882	Certainty
26227	0.876981207784391	0.5068440919662943	0.9883	Certainty
26210	0.8764127599812747	0.5067149942769935	0.9884	Certainty
26201	0.8761118170266836	0.5067745505896721	0.9885	Certainty
26190	0.8757439978599613	0.506758304696449	0.9886	Certainty
26176	0.8752758643750418	0.5068001222493888	0.9887	Certainty
26173	0.8751755500568448	0.5067817980361441	0.9888	Certainty
26160	0.874740854677991	0.5068042813455658	0.9889	Certainty
26151	0.8744399117234	0.5068639822568927	0.989	Certainty
26143	0.8741724068748746	0.5067895803848066	0.9891	Certainty
26138	0.8740052163445462	0.5067334914683602	0.9892	Certainty
26132	0.8738045877081522	0.5067350375019134	0.9893	Certainty
26128	0.8736708352838896	0.5068126148193509	0.9894	Certainty
26120	0.8734033304353641	0.5067764165390506	0.9895	Certainty
26105	0.872901758844379	0.5067611568665007	0.9896	Certainty
26098	0.8726676921019193	0.5067821288987662	0.9897	Certainty
26092	0.8724670634655253	0.5068220144105473	0.9898	Certainty
26083	0.8721661205109342	0.5067285204922747	0.9899	Certainty
26073	0.8718317394502776	0.506846162697043	0.99	Certainty
26057	0.8712967297532268	0.5068119891008175	0.9901	Certainty
26043	0.8708285962683073	0.5068924471067081	0.9902	Certainty
26033	0.8704942152076507	0.5068182691199631	0.9903	Certainty
26018	0.8699926436166655	0.5068414174802061	0.9904	Certainty
26002	0.8694576339196148	0.5068071686793324	0.9905	Certainty
25990	0.8690563766468268	0.5068103116583301	0.9906	Certainty
25975	0.8685548050558416	0.5067179980750722	0.9907	Certainty
25966	0.8682538621012506	0.5067780944311793	0.9908	Certainty
25952	0.8677857286163312	0.5069358816276203	0.9909	Certainty
25937	0.8672841570253461	0.5069591702972588	0.991	Certainty
25924	0.8668494616464923	0.506827650054004	0.9911	Certainty
25907	0.8662810138433759	0.5068900297216968	0.9912	Certainty
25900	0.8660469471009162	0.5068339768339768	0.9913	Certainty
25888	0.8656456898281282	0.5067985166872683	0.9914	Certainty
25869	0.8650103658128804	0.5066295566121612	0.9915	Certainty
25852	0.8644419180097639	0.506575893547888	0.9916	Certainty
25830	0.8637062796763192	0.5063879210220673	0.9917	Certainty
25815	0.863204708085334	0.5064110013558009	0.9918	Certainty
25802	0.8627700127064803	0.5063948531121618	0.9919	Certainty
25783	0.8621346886912326	0.5063026024900128	0.992	Certainty
25767	0.8615996789941818	0.5062677067567043	0.9921	Certainty
25743	0.8607971644486057	0.5063512411140892	0.9922	Certainty
25734	0.8604962214940146	0.5063340327970778	0.9923	Certainty
25707	0.8595933926302414	0.506243435640098	0.9924	Certainty
25688	0.8589580686149937	0.5061507318592339	0.9925	Certainty
25671	0.8583896208118772	0.506213236726267	0.9926	Certainty
25647	0.8575871062663011	0.5062190509611261	0.9927	Certainty
25622	0.8567511536146593	0.5062056045585824	0.9928	Certainty
25596	0.8558817628569518	0.5059774964838256	0.9929	Certainty
25578	0.8552798769477696	0.505981703026038	0.993	Certainty
25557	0.8545776767203905	0.5059670540360762	0.9931	Certainty
25533	0.8537751621748144	0.5058551678220342	0.9932	Certainty
25508	0.8529392095231726	0.5057628979143798	0.9933	Certainty
25488	0.8522704474018592	0.5056889516635279	0.9934	Certainty
25472	0.8517354377048084	0.5056925251256281	0.9935	Certainty
25450	0.8509997993713636	0.5055795677799607	0.9936	Certainty
25424	0.8501304086136561	0.5053886091881686	0.9937	Certainty
25399	0.8492944559620144	0.5054923422181976	0.9938	Certainty
25382	0.8487260081588979	0.5053975258056891	0.9939	Certainty
25359	0.8479569317193875	0.505264403170472	0.994	Certainty
25339	0.847288169598074	0.5051896286356999	0.9941	Certainty
25307	0.8462181502039724	0.5051171612597305	0.9942	Certainty
25286	0.8455159499765933	0.5051016372696354	0.9943	Certainty
25254	0.8444459305824918	0.5050289063118714	0.9944	Certainty
25214	0.843108406339865	0.5049575632585072	0.9945	Certainty
25177	0.8418711964154351	0.5051038646383604	0.9946	Certainty
25153	0.8410686818698588	0.5049894644773983	0.9947	Certainty
25118	0.8398983481575604	0.5050163229556494	0.9948	Certainty
25092	0.8390289573998528	0.5050215208034433	0.9949	Certainty
25064	0.838092690430014	0.5048276412384296	0.995	Certainty
25042	0.8373570520965693	0.5046322178739717	0.9951	Certainty
25021	0.8366548518691901	0.5044962231725351	0.9952	Certainty
24999	0.8359192135357454	0.5043401736069443	0.9953	Certainty
24947	0.8341804320203303	0.5041487954463463	0.9954	Certainty
24924	0.8334113555808199	0.5039720751083293	0.9955	Certainty
24886	0.8321407075503243	0.5037370409065338	0.9956	Certainty
24863	0.8313716311108139	0.5035997265012268	0.9957	Certainty
24838	0.8305356784591721	0.5035832192608101	0.9958	Certainty
24805	0.8294322209590049	0.5035275146139891	0.9959	Certainty
24767	0.8281615729285093	0.5034521742641418	0.996	Certainty
24736	0.8271249916404735	0.5032341526520052	0.9961	Certainty
24677	0.8251521433825988	0.5028163877294647	0.9962	Certainty
24654	0.8243830669430884	0.5027581731159244	0.9963	Certainty
24619	0.8232127332307898	0.5028636419025956	0.9964	Certainty
24587	0.8221427138366882	0.502867368934803	0.9965	Certainty
24544	0.8207048752758643	0.5028112777053455	0.9966	Certainty
24501	0.8192670367150404	0.5027958042528876	0.9967	Certainty
24441	0.8172607503511001	0.5026799230800704	0.9968	Certainty
24398	0.8158229117902762	0.5027461267316993	0.9969	Certainty
24352	0.8142847589112553	0.502669185282523	0.997	Certainty
24307	0.8127800441383	0.5024478545275024	0.9971	Certainty
24253	0.8109743864107537	0.5020822166329939	0.9972	Certainty
24189	0.8088343476225507	0.5020050436148663	0.9973	Certainty
24114	0.8063264896676252	0.5017417267977109	0.9974	Certainty
24067	0.8047548986825386	0.5018490048614285	0.9975	Certainty
23982	0.8019126596669565	0.5018764073054791	0.9976	Certainty
23900	0.7991707349695714	0.5015899581589958	0.9977	Certainty
23855	0.797666020196616	0.5014462376860197	0.9978	Certainty
23799	0.7957934862569384	0.5010714735913274	0.9979	Certainty
23726	0.7933525045141443	0.5007586613841355	0.998	Certainty
23657	0.791045275195613	0.5004861140465824	0.9981	Certainty
23580	0.7884705410285562	0.5	0.9982	Certainty
23483	0.7852270447401859	0.49951028403525954	0.9983	Certainty
23407	0.7826857486791948	0.499124193617294	0.9984	Certainty
23295	0.7789406807998395	0.4986477784932389	0.9985	Certainty
23189	0.7753962415568783	0.4983397300444176	0.9986	Certainty
23088	0.7720189928442454	0.49766112266112267	0.9987	Certainty
22939	0.7670367150404601	0.4972753825362919	0.9988	Certainty
22804	0.7625225707215944	0.49684265918259957	0.9989	Certainty
22633	0.7568046545843643	0.4960014138647108	0.999	Certainty
22464	0.7511536146592657	0.49568198005698005	0.9991	Certainty
22247	0.7438975456430148	0.4952128376859801	0.9992	Certainty
22046	0.7371764863238146	0.4936950013607911	0.9993	Certainty
